order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,category,sub_category,quantity,unit_price,discount,sales,profit
ORD-008605,11/18/2023,2023-11-20,Same Day,CUST-0219,Justin Torres,Consumer,Central,Ohio,Furniture,Bookcases,8,180.77,0.3,1012.29,-8.8
ORD-007897,02/02/2023,2023-02-09,Same Day,CUST-0048,Shane Henderson,Consumer,South,Florida,Furniture,Bookcases,6,76.27,0.3,320.32,23.94
ORD-001841,17-Dec-2023,19-Dec-2023,Second Class,CUST-0258,Kathleen Moran,Consumer,East,New York,Furniture,Chairs,5,166.03,0.0,830.17,85.32
ORD-006942,20-Jan-2024,01/21/2024,Second Class,CUST-0072,Whitney Peters,Consumer,Central,Illinois,Technology,Phones,6,491.7,0.1,2655.19,1026.77
ORD-006128,06/01/2024,06/07/2024,,CUST-0121,Larry Dixon,Corporate,West,California,Technology,Machines,7,197.92,,1385.44,89.94
ORD-005042,16-Jul-2023,19-Jul-2023,Second Class,CUST-0146,Joyce Solis,Home Office,South,Georgia,Furniture,Tables,7,270.52,0.15,1609.62,544.09
ORD-005786,2024-01-18,22-Jan-2024,Second Class,CUST-0291,David Smith,Consumer,South,Florida,Furniture,Furnishings,3,324.53,0.1,876.23,104.82
ORD-008710,2023-08-09,2023-08-10,Second Class,CUST-0121,Larry Dixon,Corporate,West,California,Office Supplies,Storage,4,15.04,0.0,60.15,9.62
ORD-000073,2024-08-20,2024-08-24,Same Day,CUST-0032,James Ferrell,Home Office,WEST,Oregon,Technology,Phones,3,431.19,0.15,1099.52,268.08
ORD-004830,12/22/2024,27-Dec-2024,Standard Class,CUST-0496,Lawrence Harrington,Consumer,South,Tennessee,Office Supplies,Art,3,48.7,0.1,131.49,21.86
ORD-007220,01/04/2023,01/07/2023,Standard Class,CUST-0114,Crystal Johnson,Consumer,East,New Jersey,Furniture,Tables,8,228.84,0.0,1830.75,25.17
ORD-005091,11-Sep-2024,2024-09-16,First Class,CUST-0357,Jesse Perry,Corporate,South,North Carolina,  Office Supplies ,Binders,2,20.1,0.1,36.17,6.4
ORD-004859,01/23/2024,2024-01-27,Second Class,CUST-0485,Jasmine Beltran,Home Office,Central,Ohio,Technology,Phones,5,431.07,0.3,1508.73,-192.96
ORD-006234,11/11/2024,11/13/2024,Standard Class,CUST-0447,Brenda Wright,Home Office,South,Tennessee,Office Supplies,Art,7,31.95,0.0,223.68,44.87
ORD-002836,09/01/2024,2024-09-04,Standard Class,CUST-0102,Cameron Parker,Home Office,Central,Texas,Office Supplies,Paper,5,61.22,0.1,275.5,42.85
ORD-004270,2023-11-09,11-Nov-2023,Second Class,CUST-0384,Mr. Andrew Foster,Consumer,Central,Texas,Furniture,Tables,3,274.91,0.2,659.77,51.16
ORD-006162,2024-10-17,10/18/2024,Same Day,CUST-0248,Frank Cordova,Consumer,South,Florida,Furniture,Furnishings,1,101.53,0.0,101.53,10.19
ORD-005831,07/17/2023,2023-07-21,First Class,CUST-0412,Lisa Hunter,Home Office,Central,Texas,Furniture,Bookcases,8,183.86,0.0,1470.91,116.28
ORD-008611,08/31/2024,09/07/2024,Same Day,CUST-0048,Shane Henderson,Consumer,South,Florida,Office Supplies,Binders,4,48.71,0.15,165.62,44.9
ORD-003737,2023-02-01,02/06/2023,Standard Class,CUST-0469,Katie Mcneil,Consumer,Central,Texas,Technology,Accessories,5,251.62,0.2,1006.49,153.93
ORD-008093,28-Jun-2023,2023-06-29,First Class,CUST-0169,Joel Williams,Home Office,Central,Ohio,Furniture,Chairs,8,277.46,0.3,1553.78,-94.48
ORD-002512,2024-01-20,25-Jan-2024,First Class,CUST-0053,Crystal Robinson,Home Office,West,Nevada,Furniture,Chairs,1,236.06,0.15,200.65,-8.41
ORD-001781,29-Apr-2024,05-May-2024,First Class,CUST-0500,Phillip Berry,Corporate,Central,Illinois,Technology,Machines,6,427.93,0.3,1797.32,-163.22
ORD-006448,03-Apr-2023,2023-04-07,Second Class,CUST-0316,Jordan Chambers,Home Office,Central,Ohio,Office Supplies,Paper,2,31.34,0.3,43.88,5.23
ORD-001776,03/07/2024,03/09/2024,Standard Class,CUST-0360,Ronald Davis,Consumer,South,North Carolina,Furniture,Bookcases,3,210.14,0.1,567.38,-21.64
ORD-001535,07-May-2023,2023-05-08,Standard Class,CUST-0157,Joshua Perry,Home Office,South,Florida,Office Supplies,Labels,8,37.37,0.0,298.92,69.69
ORD-004935,02-Sep-2023,06-Sep-2023,Same Day,CUST-0206,David Martinez,Home Office,East,New Jersey,Furniture,Tables,4,278.48,0.3,779.74,-29.14
ORD-003106,2024-12-07,12/08/2024,Second Class,CUST-0053,Crystal Robinson,Home Office,West,Nevada,Furniture,Bookcases,1,323.79,0.0,323.79,53.46
ORD-003766,04/08/2024,2024-04-14,Standard Class,CUST-0373,Ellen Morgan,Corporate,West,California,Technology,Phones,4,551.3,0.1,1984.69,444.57
ORD-003335,12/26/2023,01/01/2024,Second Class,CUST-0349,James Parks,Consumer,South,Georgia,Office Supplies,Art,7,39.05,0.0,273.35,64.05
ORD-007722,2023-02-09,10-Feb-2023,Second Class,CUST-0383,douglas gregory,Consumer,Central,Illinois,Furniture,Furnishings,1,365.45,0.15,310.63,62.88
ORD-004961,2024-04-07,04/14/2024,Second Class,CUST-0169,Joel Williams,Home Office,Central,Ohio,Technology,Machines,5,276.45,0.0,1382.23,244.98
ORD-003331,11/13/2023,17-Nov-2023,Second Class,CUST-0238,David Davis,Consumer,East,Massachusetts,Technology,Accessories,3,499.98,0.0,1499.94,111.55
ORD-006654,2023-05-04,05/09/2023,Same Day,CUST-0312,Victor Taylor,Home Office,East,Pennsylvania,Furniture,Furnishings,5,213.63,0.0,1068.14,-49.51
ORD-007461,2024-04-10,17-Apr-2024,Standard Class,CUST-0137,Robert Potter,Home Office,South,Georgia,Technology,Machines,6,383.34,0.1,2070.06,-242.63
ORD-008880,10/03/2024,2024-10-08,First Class,CUST-0413,Julian Conner,Corporate,South,Tennessee,Technology,Machines,4,217.62,0.3,609.32,-4.05
ORD-006000,08-Oct-2024,13-Oct-2024,First Class,CUST-0374,Sergio Knight,Home Office,Central,Michigan,Furniture,Chairs,5,242.45,0.0,1212.24,44.18
ORD-004395,2024-09-22,2024-09-26,Second Class,CUST-0268,Colin Terry,Consumer,South,Tennessee,Technology,Machines,3,481.52,0.0,1444.55,93.58
ORD-004468,03-Dec-2023,09-Dec-2023,Second Class,CUST-0055,Shannon Jones,Home Office,West,Washington,Office Supplies,Labels,6,41.58,0.1,224.54,32.37
ORD-005996,15-Apr-2024,16-Apr-2024,First Class,CUST-0331,Vanessa Howard,Corporate,West,Oregon,Furniture,Bookcases,5,210.81,0.0,1054.05,-25.44
ORD-005390,13-Aug-2023,08/14/2023,First Class,CUST-0167,Alyssa Long,Consumer,South,Tennessee,Office Supplies,Paper,3,39.09,0.0,117.28,18.65
ORD-004363,23-May-2024,2024-05-27,Second Class,CUST-0346,Theresa Williams,Corporate,Central,Texas,Office Supplies,Storage,5,33.55,0.0,167.74,17.56
ORD-003963,2023-12-13,2023-12-16,Standard Class,CUST-0096,anna henderson,Corporate,South,Florida,Office Supplies,Labels,8,31.66,0.0,253.27,56.25
ORD-007288,2024-02-16,2024-02-19,First Class,CUST-0100,stephen mckee,Consumer,East,Massachusetts,Technology,Phones,8,341.44,0.1,2458.36,422.62
ORD-001785,2023-02-21,2023-02-26,Same Day,CUST-0485,Jasmine Beltran,Home Office,Central,Ohio,Office Supplies,Storage,6,37.36,0.0,224.13,57.93
ORD-008200,07/13/2024,07/16/2024,Second Class,CUST-0466,Jeffrey Mendez,Home Office,Central,Texas,Technology,Accessories,4,509.01,0.2,1628.83,138.93
ORD-001030,2023-03-03,03/10/2023,First Class,CUST-0386,Chad Scott,Consumer,Central,Michigan,Technology,Phones,6,431.51,0.0,2589.04,448.5
ORD-000520,2024-04-13,04/14/2024,Standard Class,CUST-0495,Meghan Cisneros,Home Office,West,Washington,Office Supplies,Paper,8,37.36,0.0,298.85,82.38
ORD-008449,2024-05-15,2024-05-19,First Class,CUST-0189,Madison Poole,Corporate,West,Washington,Technology,Copiers,5,509.86,0.0,2549.32,769.09
ORD-002447,24-Jun-2023,2023-06-29,First Class,CUST-0025,Matthew Foster,Corporate,South,Georgia,Technology,Machines,5,331.67,0.1,1492.5,201.66
ORD-005320,10-Jan-2024,01/15/2024,Same Day,CUST-0172,Darlene Miller,Corporate,West,Oregon,Office Supplies,Art,4,30.17,0.0,120.66,17.69
ORD-001915,04/25/2024,2024-04-28,First Class,CUST-0043,Sherry Decker,Home Office,East,Massachusetts,Office Supplies,Art,3,47.41,0.0,142.23,29.54
ORD-007590,09/22/2024,28-Sep-2024,Same Day,CUST-0238,David Davis,Consumer,East,Massachusetts,Office Supplies,Binders,8,30.79,0.3,172.43,26.89
ORD-000239,03-Mar-2023,03/10/2023,First Class,CUST-0118,Ashley Waller,Consumer,Central,Illinois,Furniture,Chairs,7,293.24,0.15,1744.79,326.89
ORD-001610,2023-02-15,17-Feb-2023,Second Class,CUST-0167,Alyssa Long,Consumer,South,Tennessee,Office Supplies,Art,4,27.28,0.1,98.21,23.23
ORD-007922,20-Dec-2024,12/27/2024,Standard Class,CUST-0144,Christopher Rubio,Corporate,Central,Michigan,Technology,Phones,1,319.79,0.0,319.79,219.85
ORD-008006,14-Feb-2024,18-Feb-2024,Same Day,CUST-0186,Dr. Hannah Patterson,Corporate,West,Washington,Technology,Accessories,5,581.85,0.0,2909.24,703.21
ORD-000396,30-Mar-2024,2024-04-06,Same Day,CUST-0472,Richard Cooper,Home Office,Central,Ohio,Furniture,Furnishings,8,282.22,0.0,2257.77,394.93
ORD-004191,2024-11-26,2024-11-30,Same Day,CUST-0376,Paul Lewis,Consumer,West,Nevada,Office Supplies,Paper,7,36.07,0.3,176.74,6.5
ORD-006645,2023-05-29,2023-05-30,Second Class,CUST-0218,Mark Brown,Corporate,West,Nevada,Furniture,Furnishings,2,200.35,0.3,280.5,13.43
ORD-005936,06/28/2023,07/01/2023,Second Class,CUST-0034,Nathan Maldonado,Consumer,CENTRAL,Illinois,Office Supplies,Paper,5,52.59,0.15,223.53,28.33
ORD-005882,17-Dec-2023,2023-12-22,Same Day,CUST-0398,Gary Jackson,Consumer,West,Washington,Furniture,Tables,7,119.67,0.2,670.17,6.86
ORD-001984,02/10/2024,02/12/2024,First Class,CUST-0440,Jason Rhodes,Corporate,Central,Texas,Office Supplies,Paper,8,38.27,0.0,306.13,-23.5
ORD-001937,01-Jan-2023,01/02/2023,First Class,CUST-0032,James Ferrell,Home Office,West,Oregon,Technology,Machines,5,268.32,0.2,1073.26,-190.21
ORD-003365,03/01/2024,2024-03-02,Standard Class,CUST-0018,Derek Zuniga,Consumer,Central,Illinois,Office Supplies,Binders,7,24.03,0.0,168.2,61.24
ORD-008202,2024-10-22,10/28/2024,Second Class,CUST-0204,Joseph Coleman,Corporate,East,Pennsylvania,Furniture,Bookcases,6,317.03,0.0,1902.19,655.15
ORD-008030,04-Feb-2024,02/05/2024,,CUST-0123,April Frost,Home Office,South,Georgia,Office Supplies,Art,8,32.88,,236.71,8.89
ORD-001034,06/12/2024,17-Jun-2024,First Class,CUST-0106,Marc Moore,Corporate,Central,Illinois,Furniture,Bookcases,4,67.09,0.3,187.85,-3.03
ORD-007460,2024-10-15,10/22/2024,First Class,CUST-0269,Cynthia Rowe,Home Office,Central,Ohio,Office Supplies,Art,7,34.37,0.2,192.46,-23.35
ORD-006717,14-Apr-2023,04/20/2023,Second Class,CUST-0420,Jake Campbell,Consumer,Central,Illinois,Office Supplies,Paper,5,38.65,0.2,154.59,7.53
ORD-004389,2023-12-31,01/06/2024,Same Day,CUST-0415,Erica Alvarez,Consumer,Central,Illinois,Technology,Copiers,7,358.8,0.0,2511.6,720.99
ORD-005049,2024-06-15,06/19/2024,Standard Class,CUST-0218,Mark Brown,Corporate,West,Nevada,Furniture,Bookcases,7,300.49,0.0,2103.4,392.52
ORD-000605,20-Nov-2024,11/26/2024,Standard Class,CUST-0069,James Brown,Corporate,Central,Ohio,Furniture,Chairs,7,144.8,0.1,912.27,328.37
ORD-007298,12-Sep-2023,2023-09-17,Same Day,CUST-0037,Sherri Baker,Home Office,South,Florida,Technology,Phones,2,174.46,0.1,314.04,-20.61
ORD-004978,2023-11-30,06-Dec-2023,Standard Class,CUST-0498,James Bradley,Home Office,South,North Carolina,Office Supplies,Art,5,37.67,0.0,188.34,44.0
ORD-003269,06-Apr-2023,07-Apr-2023,Same Day,CUST-0276,Matthew Moore,Corporate,West,Nevada,Furniture,Tables,4,178.68,0.15,607.51,141.86
ORD-002805,04/28/2024,03-May-2024,Standard Class,CUST-0151,David Wright,Home Office,West,Nevada,Technology,Phones,8,507.84,0.3,2843.91,12.86
ORD-001432,2023-01-04,01/08/2023,Same Day,CUST-0314,Tracy Ballard,Home Office,South,Georgia,Office Supplies,Labels,3,23.43,0.2,56.22,4.6
ORD-002710,2024-04-08,04/13/2024,Standard Class,CUST-0417,Gwendolyn Klein,Consumer,West,Oregon,Furniture,Bookcases,5,207.23,0.0,1036.13,8.81
ORD-003651,16-Oct-2024,17-Oct-2024,Second Class,CUST-0459,Aaron Miller,Home Office,West,Washington,Technology,Accessories,3,320.68,0.0,962.03,84.86
ORD-008595,09/20/2023,09/23/2023,First Class,CUST-0154,Devon Flores,Consumer,East,Massachusetts,Furniture,Bookcases,6,134.34,0.1,725.41,185.9
ORD-004903,24-Oct-2024,10/28/2024,Second Class,CUST-0170,Daniel Murphy,Corporate,West,Nevada,Technology,Phones,5,498.71,0.1,2244.19,-16.57
ORD-004209,03/14/2024,2024-03-18,Standard Class,CUST-0398,Gary Jackson,Consumer,West,Washington,Technology,Copiers,3,392.23,0.0,1176.68,189.62
ORD-002366,06/22/2023,2023-06-24,Standard Class,CUST-0445,Mrs. Diane Reyes,Consumer,South,Tennessee,Furniture,Bookcases,2,160.83,0.2,257.32,-1.54
ORD-001322,2024-11-13,20-Nov-2024,,CUST-0026,,Consumer,Central,Illinois,Office Supplies,Paper,7,26.1,,182.7,
ORD-006168,30-Jun-2024,2024-07-01,Second Class,CUST-0045,Angelica Tucker,Home Office,Central,Illinois,Technology,Copiers,1,117.29,0.3,82.1,-12.95
ORD-002577,21-Apr-2023,2023-04-24,Standard Class,CUST-0459,Aaron Miller,Home Office,West,Washington,Office Supplies,Art,6,40.44,0.0,242.64,20.99
ORD-005044,04-Nov-2023,11/10/2023,Standard Class,CUST-0021,Margaret Hawkins DDS,Corporate,West,Oregon,Office Supplies,Binders,2,24.83,0.1,44.7,-0.71
ORD-008601,14-Jan-2023,2023-01-21,Second Class,CUST-0098,Deborah Figueroa,Home Office,East,New Jersey,Technology,Phones,7,432.37,0.3,2118.63,2.95
ORD-005684,05/24/2024,2024-05-25,Same Day,CUST-0127,Michelle Evans,Corporate,Central,Illinois,Office Supplies,Storage,5,30.24,0.15,128.52,45.78
ORD-005274,2023-05-12,2023-05-18,,CUST-0474,evelyn williams,Corporate,East,New York,Technology,Accessories,6,442.52,,2655.1,686.14
ORD-002642,2023-06-30,2023-07-01,Standard Class,CUST-0383,Douglas Gregory,Consumer,Central,Illinois,Furniture,Bookcases,2,327.02,0.0,654.03,145.16
ORD-008933,23-Nov-2024,29-Nov-2024,First Class,CUST-0055,Shannon Jones,Home Office,West,Washington,Technology,Machines,8,254.8,0.15,1732.67,236.03
ORD-004727,2023-08-18,08/20/2023,Same Day,CUST-0434,Chad Jones,Corporate,East,Pennsylvania,Office Supplies,Binders,7,28.43,0.3,139.3,3.84
ORD-007139,2024-04-18,2024-04-21,First Class,CUST-0059,Brent Jordan,Corporate,East,New York,Furniture,Chairs,3,295.5,0.3,620.56,-80.19
ORD-005667,23-Dec-2023,27-Dec-2023,First Class,CUST-0386,chad scott,Consumer,Central,Michigan,Furniture,Chairs,6,288.07,0.15,1469.16,414.37
ORD-007663,21-Jul-2023,2023-07-26,First Class,CUST-0395,Tamara Davis,Home Office,South,Florida,Technology,Accessories,2,344.17,0.0,688.34,56.88
ORD-007325,2024-08-26,08/29/2024,Standard Class,CUST-0467,Jason Beck,Corporate,Central,Ohio,Furniture,Tables,1,431.38,0.0,431.38,63.09
ORD-003433,2024-09-11,2024-09-13,Second Class,CUST-0327,Brett Burns,Home Office,West,Nevada,Furniture,Tables,3,249.14,0.1,672.67,184.1
ORD-002684,07/23/2023,27-Jul-2023,Standard Class,CUST-0144,Christopher Rubio,Corporate,Central,Michigan,Technology,Phones,8,563.59,0.2,3606.96,-131.42
ORD-003381,11-Jan-2023,14-Jan-2023,Same Day,CUST-0197,Daniel Salinas,Consumer,East,New Jersey,  Furniture ,Chairs,2,311.48,0.2,498.37,-11.69
ORD-005711,2024-08-17,2024-08-24,Second Class,CUST-0311,Dr. Paul Morgan,Consumer,Central,Ohio,Office Supplies,Labels,5,36.93,0.0,184.67,41.22
ORD-004319,14-Aug-2024,18-Aug-2024,,CUST-0390,,Corporate,South,North Carolina,Office Supplies,Labels,6,48.38,,290.31,
ORD-004074,2023-05-11,2023-05-18,Standard Class,CUST-0360,Ronald Davis,Consumer,South,North Carolina,Technology,Accessories,2,475.32,0.15,808.05,282.62
ORD-008350,16-May-2023,2023-05-19,Standard Class,CUST-0143,Patricia Rodriguez,Home Office,Central,Ohio,Technology,Accessories,7,528.18,0.1,3327.53,883.0
ORD-006253,01/15/2023,19-Jan-2023,Standard Class,CUST-0080,Lisa Barnes,Corporate,West,California,Technology,Machines,2,383.38,0.3,536.73,75.37
ORD-007788,01/21/2023,25-Jan-2023,First Class,CUST-0068,Carol Tucker,Home Office,East,Pennsylvania,Furniture,Chairs,7,272.58,0.3,1335.62,91.96
ORD-003933,09-Feb-2023,2023-02-15,Standard Class,CUST-0274,Shelly Alexander,Home Office,West,California,Office Supplies,Binders,5,30.18,0.1,135.82,3.79
ORD-001743,02-Aug-2024,2024-08-06,Standard Class,CUST-0361,Parker Cain,Home Office,West,California,Technology,Phones,2,278.73,0.0,557.46,49.15
ORD-007662,2024-08-31,09/02/2024,Second Class,CUST-0352,Kimberly Nguyen,Corporate,South,North Carolina,Office Supplies,Paper,3,62.8,0.0,188.41,38.52
ORD-007831,2023-09-03,2023-09-08,Second Class,CUST-0409,Anthony Romero,Consumer,East,New York,Furniture,Bookcases,6,314.51,0.2,1509.65,-119.32
ORD-001878,05/24/2023,31-May-2023,First Class,CUST-0055,Shannon Jones,Home Office,West,Washington,Technology,Phones,2,316.93,0.3,443.7,-104.83
ORD-007633,16-Apr-2024,21-Apr-2024,Same Day,CUST-0184,Ashley Barton,Corporate,South,Florida,Technology,Phones,3,436.88,0.1,1179.57,436.6
ORD-006186,2024-07-17,19-Jul-2024,First Class,CUST-0106,Marc Moore,Corporate,Central,Illinois,Technology,Copiers,8,435.38,0.0,3483.04,440.65
ORD-008569,2024-09-15,2024-09-16,Same Day,CUST-0308,Carlos Ryan,Corporate,East,Pennsylvania,Furniture,Chairs,6,299.41,0.2,1437.18,-39.47
ORD-006259,2023-06-24,06/29/2023,Second Class,CUST-0427,Jenna Larson,Consumer,Central,Michigan,Technology,Phones,3,458.29,0.0,1374.87,553.84
ORD-007803,2024-12-26,2024-12-29,Standard Class,CUST-0084,Paul Jones,Consumer,West,Oregon,Office Supplies,Art,3,27.21,0.0,81.63,11.0
ORD-001924,04/07/2024,2024-04-09,First Class,CUST-0043,Sherry Decker,Home Office,East,Massachusetts,Furniture,Furnishings,8,331.81,0.15,2256.34,213.11
ORD-008413,09/23/2023,25-Sep-2023,First Class,CUST-0115,Garrett Lin,Corporate,East,New Jersey,Technology,Copiers,5,581.29,0.1,2615.8,475.5
ORD-002842,2024-07-12,07/16/2024,Same Day,CUST-0006,Connie Lawrence,Home Office,East,New Jersey,Office Supplies,Storage,1,24.43,0.2,19.54,0.11
ORD-004384,16-Dec-2023,18-Dec-2023,First Class,CUST-0251,Isaiah Avila,Home Office,South,Georgia,Technology,Machines,1,521.88,0.1,469.69,81.02
ORD-006975,10-Aug-2023,11-Aug-2023,Same Day,CUST-0194,Angelica Keith,Corporate,East,New York,Furniture,Chairs,1,455.2,0.1,409.68,89.41
ORD-001925,05/01/2023,2023-05-07,First Class,CUST-0369,Renee Bruce,Home Office,South,Florida,Technology,Copiers,5,382.01,0.2,1528.03,-262.79
ORD-007883,12/07/2023,12/12/2023,Standard Class,CUST-0145,Amber Wright,Consumer,West,Nevada,Office Supplies,Labels,3,50.85,0.15,129.67,26.21
ORD-004210,05/13/2023,14-May-2023,Standard Class,CUST-0459,Aaron Miller,Home Office,West,Washington,Furniture,Bookcases,5,208.76,0.2,835.02,-51.11
ORD-006466,27-Mar-2024,2024-03-31,Standard Class,CUST-0060,John Daniel,Home Office,West,Washington,Technology,Copiers,8,313.66,0.2,2007.45,-150.58
ORD-000028,06/20/2023,2023-06-26,Same Day,CUST-0489,Bobby Guerrero,Consumer,West,Oregon,Technology,Copiers,8,523.72,0.0,4189.76,1096.68
ORD-007286,16-Jun-2024,2024-06-22,First Class,CUST-0250,Kimberly Gutierrez,Consumer,East,New York,Technology,Accessories,1,373.53,0.0,373.53,-4.78
ORD-005206,2024-08-11,08/18/2024,First Class,CUST-0335,Dana Martinez,Home Office,Central,Ohio,Furniture,Tables,-7,250.22,0.2,1401.23,29.91
ORD-003569,11/04/2024,07-Nov-2024,Standard Class,CUST-0091,Matthew Mcmillan,Home Office,West,California,Office Supplies,Paper,4,28.15,0.1,101.33,7.77
ORD-005321,11/13/2023,11/14/2023,Standard Class,CUST-0261,Katie Suarez,Home Office,Central,Michigan,Furniture,Tables,8,270.52,0.0,2164.17,168.67
ORD-003432,03/04/2023,03/06/2023,First Class,CUST-0008,Gina Moore,Consumer,Central,Illinois,Office Supplies,Storage,6,55.3,0.15,282.03,50.99
ORD-007892,16-Jan-2024,01/18/2024,Standard Class,CUST-0248,Frank Cordova,Consumer,South,Florida,Furniture,Chairs,6,219.68,0.0,1318.07,68.53
ORD-006493,06-May-2024,11-May-2024,Same Day,CUST-0354,Michael Farrell,Consumer,West,Nevada,Furniture,Tables,3,311.09,0.0,933.27,-73.09
ORD-002177,05-Sep-2023,09/12/2023,Second Class,CUST-0217,Rodney Morales,Corporate,East,Pennsylvania,Furniture,Bookcases,7,231.32,0.0,1619.24,-82.17
ORD-004622,10-Feb-2024,13-Feb-2024,Same Day,CUST-0161,Paul Castaneda,Corporate,East,New Jersey,Furniture,Tables,2,248.99,0.0,497.97,8.56
ORD-008262,06/13/2023,16-Jun-2023,Same Day,CUST-0131,Elizabeth Kelley,Home Office,South,North Carolina,Technology,Machines,3,442.24,0.2,1061.38,-27.22
ORD-005570,2023-02-08,15-Feb-2023,Same Day,CUST-0364,Nicole Parrish,Consumer,East,Massachusetts,Office Supplies,Art,4,29.35,0.0,117.41,15.03
ORD-008744,12/15/2023,2023-12-18,Standard Class,CUST-0113,Julia Torres,Home Office,South,Florida,Furniture,Chairs,-8,223.61,0.1,1609.99,424.2
ORD-003880,01-May-2023,2023-05-03,Same Day,CUST-0233,Christopher Parker,Corporate,Central,Michigan,Technology,Accessories,2,231.12,0.0,462.25,-2.67
ORD-004603,2023-12-18,23-Dec-2023,Standard Class,CUST-0129,Cameron Fisher,Corporate,South,North Carolina,Technology,Phones,6,265.49,0.0,1592.95,-86.93
ORD-003552,05/29/2024,05-Jun-2024,Same Day,CUST-0161,Paul Castaneda,Corporate,East,New Jersey,Office Supplies,Art,1,36.08,0.1,32.47,3.71
ORD-008976,26-Aug-2024,08/31/2024,Standard Class,CUST-0488,Samantha Gardner,Corporate,East,Massachusetts,Technology,Phones,2,536.92,0.2,859.06,46.56
ORD-008792,2023-09-16,17-Sep-2023,,CUST-0303,Megan Le,Consumer,SOUTH,Tennessee,Technology,Phones,1,415.67,,332.53,8.57
ORD-001224,12/17/2023,2023-12-18,Same Day,CUST-0471,Veronica King,Home Office,South,Georgia,Office Supplies,Binders,4,38.09,0.1,137.12,16.71
ORD-002445,01/23/2024,29-Jan-2024,Standard Class,CUST-0434,Chad Jones,Corporate,East,Pennsylvania,Technology,Accessories,4,427.3,0.15,1452.82,328.8
ORD-007508,2023-01-08,2023-01-11,Same Day,CUST-0003,Angie Henderson,Home Office,East,New York,Furniture,Bookcases,2,311.5,0.15,529.55,139.56
ORD-003313,12/06/2024,11-Dec-2024,Second Class,CUST-0185,Lindsay Martinez,Corporate,South,Tennessee,Technology,Phones,3,321.46,0.0,964.37,-92.52
ORD-006809,01/09/2024,15-Jan-2024,Standard Class,CUST-0327,Brett Burns,Home Office,West,Nevada,Furniture,Tables,1,277.14,0.2,221.71,-32.52
ORD-005792,01/21/2023,22-Jan-2023,First Class,CUST-0461,Kelsey Rodriguez,Home Office,South,Tennessee,Office Supplies,Art,1,30.42,0.3,21.3,1.19
ORD-008544,01/27/2023,2023-02-02,First Class,CUST-0399,Ashley Hicks,Home Office,Central,Michigan,Technology,Copiers,4,392.99,0.1,1414.76,-100.43
ORD-003068,14-May-2023,05/15/2023,Standard Class,CUST-0217,Rodney Morales,Corporate,East,Pennsylvania,Furniture,Chairs,2,189.84,0.0,379.67,4.69
ORD-001627,03/21/2023,26-Mar-2023,Standard Class,CUST-0084,Paul Jones,Consumer,West,Oregon,Office Supplies,Binders,8,41.71,0.0,333.65,92.41
ORD-001265,2023-10-09,15-Oct-2023,Standard Class,CUST-0462,Eric Williams,Home Office,Central,Michigan,Technology,Copiers,8,646.79,0.0,5174.28,73.96
ORD-003970,30-Oct-2023,2023-11-01,Second Class,CUST-0156,Michelle Brown,Consumer,East,New Jersey,Furniture,Furnishings,3,362.16,0.3,760.53,-25.98
ORD-001965,13-Jun-2023,15-Jun-2023,Standard Class,CUST-0068,Carol Tucker,Home Office,EAST,Pennsylvania,Office Supplies,Storage,6,22.62,0.0,135.7,23.16
ORD-000878,12/12/2024,12/17/2024,Second Class,CUST-0014,Michele Williams,Corporate,East,New York,Office Supplies,Art,2,40.37,0.2,64.59,10.65
ORD-008883,29-Jan-2023,02/04/2023,First Class,CUST-0124,Michelle Harmon,Consumer,Central,Texas,Furniture,Bookcases,4,318.17,0.0,1272.67,80.72
ORD-008926,2024-10-19,10/23/2024,Standard Class,CUST-0129,Cameron Fisher,Corporate,South,North Carolina,Technology,Accessories,7,302.08,0.2,1691.63,-172.37
ORD-005736,04/22/2023,04/26/2023,Second Class,CUST-0071,Jordan Henderson,Consumer,East,Pennsylvania,Technology,Accessories,5,554.43,0.2,2217.73,-33.15
ORD-003479,2023-03-24,31-Mar-2023,Second Class,CUST-0078,megan young,Consumer,East,New Jersey,Technology,Machines,7,411.34,0.0,2879.4,1055.96
ORD-004110,09-May-2023,15-May-2023,Second Class,CUST-0159,Melissa Gates,Corporate,South,Tennessee,Office Supplies,Art,4,32.68,0.1,117.66,-1.17
ORD-000482,22-Apr-2023,04/23/2023,Same Day,CUST-0340,David Thompson,Consumer,Central,Ohio,Office Supplies,Paper,4,37.06,0.15,126.02,29.62
ORD-008834,20-Jul-2023,2023-07-24,First Class,CUST-0483,Evelyn Martinez,Corporate,West,Oregon,Furniture,Chairs,1,339.2,0.2,271.36,43.42
ORD-008319,2024-09-29,2024-10-03,Standard Class,CUST-0174,Matthew Harrington,Consumer,West,Washington,Office Supplies,Labels,4,55.82,0.0,223.3,12.05
ORD-008114,12/22/2023,24-Dec-2023,Standard Class,CUST-0500,Phillip Berry,Corporate,Central,Illinois,Technology,Machines,5,618.4,0.0,3092.02,455.88
ORD-006521,2023-07-14,2023-07-18,Standard Class,CUST-0448,Shelly Spencer,Consumer,Central,Ohio,Technology,Copiers,7,292.44,0.0,2047.08,187.78
ORD-002553,2023-02-06,2023-02-12,First Class,CUST-0463,Riley Bryant,Corporate,West,California,Technology,Copiers,8,448.03,0.0,3584.23,624.37
