order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,category,sub_category,quantity,unit_price,discount,sales,profit,order_year,order_month,days_to_ship,profit_margin
ORD-006344,2024-08-01,2024-08-04,Second Class,CUST-0124,Michelle Harmon,Consumer,Central,Texas,Technology,Copiers,4,104.75,0.0,418.99,55.8,2024,2024-08,3,0.1332
ORD-000831,2024-08-01,2024-08-07,Standard Class,CUST-0500,Phillip Berry,Corporate,Central,Illinois,Technology,Accessories,8,558.05,0.0,4464.43,606.41,2024,2024-08,6,0.1358
ORD-001807,2024-08-01,2024-08-05,Standard Class,CUST-0154,Devon Flores,Consumer,East,Massachusetts,Technology,Machines,7,378.51,0.3,1854.69,88.09,2024,2024-08,4,0.0475
ORD-008699,2024-08-01,2024-08-03,Standard Class,CUST-0112,Shannon Walker,Home Office,West,Nevada,Office Supplies,Labels,3,35.39,0.0,106.17,6.63,2024,2024-08,2,0.0624
ORD-003561,2024-08-01,2024-08-03,First Class,CUST-0397,Jennifer Collins,Consumer,East,Massachusetts,Technology,Machines,8,347.71,0.2,2225.31,-224.7,2024,2024-08,2,-0.101
ORD-004601,2024-08-01,2024-08-05,First Class,CUST-0238,David Davis,Consumer,East,Massachusetts,Furniture,Tables,1,374.81,0.3,262.37,-14.99,2024,2024-08,4,-0.0571
ORD-001634,2024-08-01,2024-08-06,Standard Class,CUST-0042,Fred Smith,Consumer,South,Tennessee,Furniture,Tables,7,184.13,0.0,1095.55,114.64,2024,2024-08,5,0.1046
ORD-003154,2024-08-01,2024-08-03,First Class,CUST-0331,Vanessa Howard,Corporate,West,Oregon,Technology,Machines,8,302.74,0.15,2058.61,520.49,2024,2024-08,2,0.2528
ORD-007869,2024-08-01,2024-08-03,Standard Class,CUST-0426,Gregory Ponce,Corporate,South,Tennessee,Office Supplies,Paper,1,39.55,0.1,35.59,6.68,2024,2024-08,2,0.1877
ORD-005912,2024-08-02,2024-08-09,Second Class,CUST-0338,Charles Lester,Consumer,East,Pennsylvania,Office Supplies,Art,3,42.59,0.0,127.77,38.14,2024,2024-08,7,0.2985
ORD-007228,2024-08-02,2024-08-07,First Class,CUST-0372,Debra White,Corporate,West,Nevada,Furniture,Chairs,3,199.92,0.0,599.75,-68.12,2024,2024-08,5,-0.1136
ORD-005107,2024-08-02,2024-08-05,First Class,CUST-0202,Ricky Davis Ii,Consumer,Central,Texas,Furniture,Bookcases,5,300.21,0.0,1501.04,204.96,2024,2024-08,3,0.1365
ORD-006542,2024-08-02,2024-08-03,Second Class,CUST-0411,Angela Lin,Consumer,Central,Texas,Technology,Accessories,6,339.01,0.15,1728.94,104.2,2024,2024-08,1,0.0603
ORD-006376,2024-08-02,2024-08-07,Second Class,CUST-0333,Jordan Bates,Corporate,South,Georgia,Furniture,Bookcases,4,142.52,0.1,513.08,211.9,2024,2024-08,5,0.413
ORD-005588,2024-08-02,2024-08-03,First Class,CUST-0477,Robin Brown,Corporate,Central,Michigan,Technology,Accessories,6,479.34,0.0,2876.03,607.5,2024,2024-08,1,0.2112
ORD-008915,2024-08-02,2024-08-03,First Class,CUST-0169,Joel Williams,Home Office,Central,Ohio,Furniture,Furnishings,2,316.57,0.2,506.51,-9.77,2024,2024-08,1,-0.0193
ORD-001743,2024-08-02,2024-08-06,Standard Class,CUST-0361,Parker Cain,Home Office,West,California,Technology,Phones,2,278.73,0.0,557.46,49.15,2024,2024-08,4,0.0882
ORD-001047,2024-08-02,2024-08-06,Same Day,CUST-0409,Anthony Romero,Consumer,East,New York,Technology,Machines,6,474.66,0.3,1993.59,-272.44,2024,2024-08,4,-0.1367
ORD-007731,2024-08-02,2024-08-08,Same Day,CUST-0112,Shannon Walker,Home Office,West,Nevada,Furniture,Tables,3,133.88,0.2,321.31,29.92,2024,2024-08,6,0.0931
ORD-000203,2024-08-02,2024-08-08,Standard Class,CUST-0337,Daniel Kane,Corporate,West,Nevada,Furniture,Furnishings,8,216.25,0.15,1470.47,330.48,2024,2024-08,6,0.2247
ORD-008356,2024-08-02,2024-08-04,Standard Class,CUST-0208,Cathy Robinson,Home Office,East,New York,Technology,Copiers,5,271.48,0.2,1085.91,-18.54,2024,2024-08,2,-0.0171
ORD-002996,2024-08-03,2024-08-09,Standard Class,CUST-0211,Christopher Smith,Corporate,East,Pennsylvania,Office Supplies,Labels,8,40.65,0.1,292.66,54.66,2024,2024-08,6,0.1868
ORD-005397,2024-08-03,2024-08-05,First Class,CUST-0178,Michael Wang,Consumer,South,Georgia,Technology,Phones,1,406.56,0.0,406.56,82.52,2024,2024-08,2,0.203
ORD-002723,2024-08-03,2024-08-07,Standard Class,CUST-0209,Dr. William Warren,Home Office,Central,Ohio,Office Supplies,Binders,7,42.93,0.3,210.38,-5.6,2024,2024-08,4,-0.0266
ORD-007004,2024-08-03,2024-08-10,Standard Class,CUST-0182,Tina Sanders,Home Office,South,Georgia,Technology,Phones,2,389.8,0.0,779.61,-7.68,2024,2024-08,7,-0.0099
ORD-005451,2024-08-03,2024-08-05,Same Day,CUST-0081,Kelly Donovan,Corporate,West,California,Office Supplies,Labels,5,25.27,0.0,113.72,13.227753117377356,2024,2024-08,2,0.1163
ORD-003671,2024-08-03,2024-08-06,Same Day,CUST-0488,Samantha Gardner,Corporate,East,Massachusetts,Office Supplies,Art,1,28.7,0.2,22.96,1.14,2024,2024-08,3,0.0497
ORD-004150,2024-08-03,2024-08-04,Second Class,CUST-0032,James Ferrell,Home Office,West,Oregon,Technology,Accessories,8,377.53,0.1,2718.24,744.58,2024,2024-08,1,0.2739
ORD-000032,2024-08-03,2024-08-04,Same Day,CUST-0028,Stephanie Ross,Consumer,Central,Illinois,Office Supplies,Art,3,23.38,0.2,56.12,-8.06,2024,2024-08,1,-0.1436
ORD-006082,2024-08-03,2024-08-06,First Class,CUST-0101,Sandra Aguilar,Consumer,Central,Ohio,Furniture,Furnishings,8,267.65,0.0,2141.19,335.7,2024,2024-08,3,0.1568
ORD-002320,2024-08-03,2024-08-10,Second Class,CUST-0204,Joseph Coleman,Corporate,East,Pennsylvania,Technology,Machines,3,157.92,0.0,473.76,-89.96,2024,2024-08,7,-0.1899
ORD-003886,2024-08-03,2024-08-07,Same Day,CUST-0036,Jeffrey Chavez,Consumer,East,New Jersey,Technology,Machines,2,506.96,0.15,861.83,108.14,2024,2024-08,4,0.1255
ORD-001832,2024-08-04,2024-08-07,Second Class,CUST-0206,David Martinez,Home Office,East,New Jersey,Technology,Machines,1,444.8,0.3,311.36,11.67,2024,2024-08,3,0.0375
ORD-004687,2024-08-04,2024-08-11,Same Day,CUST-0404,Kathleen Webster,Corporate,West,Oregon,Technology,Accessories,8,329.21,0.1,2370.31,449.71,2024,2024-08,7,0.1897
ORD-004033,2024-08-04,2024-08-10,Second Class,CUST-0256,Kristen Davis,Home Office,Central,Texas,Office Supplies,Storage,1,25.74,0.0,25.74,4.14,2024,2024-08,6,0.1608
ORD-005903,2024-08-04,2024-08-08,First Class,CUST-0224,Theresa Clark,Consumer,East,Pennsylvania,Technology,Machines,3,408.67,0.15,1042.11,86.02,2024,2024-08,4,0.0825
ORD-004616,2024-08-04,2024-08-07,Same Day,CUST-0134,Daniel Kennedy,Consumer,East,Pennsylvania,Technology,Phones,1,393.67,0.0,334.62,76.43,2024,2024-08,3,0.2284
ORD-000724,2024-08-04,2024-08-08,Same Day,CUST-0045,Angelica Tucker,Home Office,Central,Illinois,Furniture,Chairs,6,210.35,0.0,1262.12,278.13,2024,2024-08,4,0.2204
ORD-003325,2024-08-04,2024-08-10,First Class,CUST-0475,Robin Thompson,Consumer,West,Washington,Furniture,Tables,7,332.97,0.0,2330.77,405.75,2024,2024-08,6,0.1741
ORD-007995,2024-08-04,2024-08-08,First Class,CUST-0310,Dawn Summers,Consumer,South,Georgia,Furniture,Furnishings,2,270.59,0.2,432.94,-9.5,2024,2024-08,4,-0.0219
ORD-001292,2024-08-04,2024-08-10,First Class,CUST-0241,Andrew Avila,Consumer,Central,Texas,Furniture,Furnishings,5,246.02,0.0,1230.08,365.12,2024,2024-08,6,0.2968
ORD-003223,2024-08-04,2024-08-06,Second Class,CUST-0425,Felicia Aguilar,Home Office,East,New Jersey,Technology,Copiers,4,494.1,0.0,1976.39,83.48,2024,2024-08,2,0.0422
ORD-008360,2024-08-04,2024-08-08,Same Day,CUST-0420,Jake Campbell,Consumer,Central,Illinois,Office Supplies,Binders,5,25.96,0.0,90.84,10.566383161999287,2024,2024-08,4,0.1163
ORD-001478,2024-08-04,2024-08-11,Standard Class,CUST-0141,Cheyenne Horton,Home Office,Central,Michigan,Furniture,Furnishings,6,178.83,0.0,1072.99,385.94,2024,2024-08,7,0.3597
ORD-002921,2024-08-04,2024-08-08,First Class,CUST-0133,Mary Marshall,Home Office,West,Oregon,Technology,Accessories,6,443.0,0.0,2658.01,17.05,2024,2024-08,4,0.0064
ORD-000237,2024-08-05,2024-08-09,Second Class,CUST-0119,Victor Baker,Corporate,East,Pennsylvania,Furniture,Furnishings,6,136.36,0.15,695.44,218.39,2024,2024-08,4,0.314
ORD-008146,2024-08-05,2024-08-07,Same Day,CUST-0080,Lisa Barnes,Corporate,West,California,Office Supplies,Paper,4,27.79,0.0,111.15,2.99,2024,2024-08,2,0.0269
ORD-002894,2024-08-05,2024-08-11,Same Day,CUST-0030,Anthony Rodriguez,Home Office,South,Tennessee,Technology,Machines,8,387.16,0.2,2477.85,577.51,2024,2024-08,6,0.2331
ORD-008942,2024-08-05,2024-08-09,Same Day,CUST-0206,David Martinez,Home Office,East,New Jersey,Office Supplies,Art,1,38.96,0.3,27.28,1.45,2024,2024-08,4,0.0532
ORD-008259,2024-08-05,2024-08-08,Same Day,CUST-0405,Joann Glass,Corporate,South,Tennessee,Office Supplies,Paper,1,32.74,0.0,32.74,7.12,2024,2024-08,3,0.2175
ORD-007685,2024-08-05,2024-08-09,Standard Class,CUST-0055,Shannon Jones,Home Office,West,Washington,Furniture,Bookcases,5,232.26,0.1,1045.17,4.28,2024,2024-08,4,0.0041
ORD-001159,2024-08-05,2024-08-09,Standard Class,CUST-0262,Desiree Tyler,Consumer,South,Georgia,Technology,Machines,8,500.67,0.1,3604.84,273.71,2024,2024-08,4,0.0759
ORD-000891,2024-08-05,2024-08-11,Same Day,CUST-0206,David Martinez,Home Office,East,New Jersey,Office Supplies,Binders,8,20.23,0.2,129.5,-1.29,2024,2024-08,6,-0.01
ORD-007141,2024-08-05,2024-08-08,Same Day,CUST-0256,Kristen Davis,Home Office,Central,Texas,Furniture,Tables,8,131.18,0.3,734.58,125.55,2024,2024-08,3,0.1709
ORD-003044,2024-08-05,2024-08-12,Standard Class,CUST-0242,Matthew Moon,Home Office,Central,Illinois,Technology,Accessories,5,362.75,0.1,1632.39,-58.34,2024,2024-08,7,-0.0357
ORD-005535,2024-08-05,2024-08-11,First Class,CUST-0285,Stephanie Williams,Corporate,East,New York,Office Supplies,Paper,8,50.48,0.3,282.7,13.86,2024,2024-08,6,0.049
ORD-001618,2024-08-05,2024-08-11,First Class,CUST-0266,Joshua Reed,Consumer,East,New Jersey,Furniture,Bookcases,6,153.97,0.3,646.66,14.7,2024,2024-08,6,0.0227
ORD-002127,2024-08-05,2024-08-06,Second Class,CUST-0340,David Thompson,Consumer,Central,Ohio,Office Supplies,Labels,1,37.2,0.2,29.76,-3.9,2024,2024-08,1,-0.131
ORD-005668,2024-08-05,2024-08-06,Same Day,CUST-0109,Evelyn Galvan,Home Office,East,Pennsylvania,Technology,Accessories,6,229.0,0.0,1374.02,45.43,2024,2024-08,1,0.0331
ORD-006679,2024-08-06,2024-08-07,Second Class,CUST-0120,Jeffrey Chandler,Consumer,West,Washington,Furniture,Chairs,6,210.85,0.0,1265.12,76.35,2024,2024-08,1,0.0604
ORD-000359,2024-08-06,2024-08-10,Second Class,CUST-0055,Shannon Jones,Home Office,West,Washington,Office Supplies,Art,3,36.2,0.0,108.6,18.25,2024,2024-08,4,0.168
ORD-005373,2024-08-06,2024-08-07,Same Day,CUST-0153,Denise Jones,Home Office,Central,Michigan,Furniture,Tables,3,375.86,0.0,1127.59,159.26,2024,2024-08,1,0.1412
ORD-005575,2024-08-06,2024-08-09,Standard Class,CUST-0012,Jamie Arnold,Corporate,East,Massachusetts,Furniture,Tables,1,154.2,0.1,138.78,35.99,2024,2024-08,3,0.2593
ORD-002873,2024-08-06,2024-08-13,First Class,CUST-0109,Evelyn Galvan,Home Office,East,Pennsylvania,Technology,Accessories,5,187.71,0.0,938.57,182.09,2024,2024-08,7,0.194
ORD-001983,2024-08-06,2024-08-09,Same Day,CUST-0235,Michael Lyons,Consumer,Central,Illinois,Furniture,Bookcases,1,204.38,0.2,163.51,7.12,2024,2024-08,3,0.0435
ORD-005893,2024-08-06,2024-08-13,First Class,CUST-0459,Aaron Miller,Home Office,West,Washington,Furniture,Tables,7,164.77,0.2,922.72,25.65,2024,2024-08,7,0.0278
ORD-002807,2024-08-06,2024-08-10,Second Class,CUST-0405,Joann Glass,Corporate,South,Tennessee,Office Supplies,Binders,7,45.91,0.0,321.34,51.79,2024,2024-08,4,0.1612
ORD-003155,2024-08-06,2024-08-07,Standard Class,CUST-0450,Phillip Nelson,Home Office,South,North Carolina,Office Supplies,Art,8,34.28,0.2,219.4,0.76,2024,2024-08,1,0.0035
ORD-001985,2024-08-06,2024-08-13,First Class,CUST-0275,Joyce Bowen,Home Office,Central,Texas,Office Supplies,Paper,7,56.16,0.0,393.12,119.85,2024,2024-08,7,0.3049
ORD-006034,2024-08-06,2024-08-07,Same Day,CUST-0252,Olivia Harris,Corporate,South,Tennessee,Office Supplies,Paper,4,38.64,0.0,154.56,16.93,2024,2024-08,1,0.1095
ORD-008213,2024-08-06,2024-08-07,Same Day,CUST-0432,Jack White,Corporate,South,Tennessee,Office Supplies,Storage,8,36.03,0.15,245.0,67.0,2024,2024-08,1,0.2735
ORD-001053,2024-08-06,2024-08-11,Same Day,CUST-0028,Stephanie Ross,Consumer,Central,Illinois,Furniture,Chairs,4,160.79,0.3,450.22,88.75,2024,2024-08,5,0.1971
ORD-007560,2024-08-06,2024-08-10,Second Class,CUST-0411,Angela Lin,Consumer,Central,Texas,Furniture,Chairs,5,200.64,0.3,702.23,176.86,2024,2024-08,4,0.2519
ORD-004114,2024-08-06,2024-08-12,Same Day,CUST-0132,Dustin Jordan,Consumer,East,Massachusetts,Technology,Phones,4,348.08,0.1,1253.1,516.64,2024,2024-08,6,0.4123
ORD-002990,2024-08-06,2024-08-12,Same Day,CUST-0068,Carol Tucker,Home Office,East,Pennsylvania,Office Supplies,Binders,2,37.52,0.15,63.78,13.29,2024,2024-08,6,0.2084
ORD-007823,2024-08-06,2024-08-08,First Class,CUST-0430,Nancy Jennings,Home Office,West,California,Office Supplies,Paper,7,39.89,0.1,251.29,39.0,2024,2024-08,2,0.1552
ORD-005130,2024-08-07,2024-08-12,First Class,CUST-0356,Jesse Perez,Corporate,East,New York,Technology,Phones,4,347.71,0.0,1390.86,203.14,2024,2024-08,5,0.1461
ORD-004338,2024-08-07,2024-08-14,Standard Class,CUST-0081,Kelly Donovan,Corporate,West,California,Technology,Phones,5,358.92,0.2,1435.69,155.41,2024,2024-08,7,0.1082
ORD-005656,2024-08-07,2024-08-10,Same Day,CUST-0426,Gregory Ponce,Corporate,South,Tennessee,Technology,Copiers,3,384.9,0.0,1154.71,24.51,2024,2024-08,3,0.0212
ORD-000599,2024-08-07,2024-08-11,Standard Class,CUST-0467,Jason Beck,Corporate,Central,Ohio,Office Supplies,Binders,4,34.79,0.2,111.34,7.38,2024,2024-08,4,0.0663
ORD-008830,2024-08-07,2024-08-12,First Class,CUST-0249,Jose Travis,Consumer,West,Oregon,Technology,Accessories,1,331.96,0.0,331.96,87.8,2024,2024-08,5,0.2645
ORD-002607,2024-08-07,2024-08-08,Standard Class,CUST-0036,Jeffrey Chavez,Consumer,East,New Jersey,Office Supplies,Paper,6,33.16,0.0,198.96,39.38,2024,2024-08,1,0.1979
ORD-004791,2024-08-07,2024-08-09,First Class,CUST-0269,Cynthia Rowe,Home Office,Central,Ohio,Technology,Copiers,6,575.97,0.1,3110.25,-59.42,2024,2024-08,2,-0.0191
ORD-006118,2024-08-07,2024-08-14,Same Day,CUST-0069,James Brown,Corporate,Central,Ohio,Furniture,Chairs,7,238.26,0.0,1667.84,139.75,2024,2024-08,7,0.0838
ORD-007989,2024-08-07,2024-08-11,Second Class,CUST-0374,Sergio Knight,Home Office,Central,Michigan,Office Supplies,Storage,1,43.28,0.1,38.95,6.03,2024,2024-08,4,0.1548
ORD-002015,2024-08-07,2024-08-13,Same Day,CUST-0437,Ralph Anderson,Home Office,South,Florida,Office Supplies,Paper,1,51.78,0.0,51.78,12.75,2024,2024-08,6,0.2462
ORD-003536,2024-08-07,2024-08-09,Standard Class,CUST-0060,John Daniel,Home Office,West,Washington,Technology,Machines,3,544.7,0.3,1143.87,-128.59,2024,2024-08,2,-0.1124
ORD-006053,2024-08-07,2024-08-13,First Class,CUST-0090,Aimee Montoya,Corporate,West,California,Furniture,Bookcases,2,284.78,0.0,569.56,5.64,2024,2024-08,6,0.0099
ORD-002237,2024-08-07,2024-08-13,Same Day,CUST-0247,Krista Gibson,Consumer,East,Pennsylvania,Furniture,Chairs,5,347.12,0.3,1214.93,79.34,2024,2024-08,6,0.0653
ORD-008138,2024-08-07,2024-08-08,First Class,CUST-0368,Holly Farmer,Home Office,South,Georgia,Office Supplies,Binders,4,39.7,0.2,127.03,-6.19,2024,2024-08,1,-0.0487
ORD-002687,2024-08-07,2024-08-10,Second Class,CUST-0115,Garrett Lin,Corporate,East,New Jersey,Office Supplies,Art,4,23.49,0.0,93.96,13.33,2024,2024-08,3,0.1419
ORD-002201,2024-08-07,2024-08-09,First Class,CUST-0181,Alexander Collins,Corporate,Central,Ohio,Furniture,Chairs,4,286.55,0.1,1031.57,287.43,2024,2024-08,2,0.2786
ORD-005095,2024-08-07,2024-08-10,Standard Class,CUST-0136,Jose Schultz,Home Office,South,Florida,Furniture,Furnishings,6,267.52,0.2,1284.09,326.18,2024,2024-08,3,0.254
ORD-007397,2024-08-07,2024-08-13,Second Class,CUST-0028,Stephanie Ross,Consumer,Central,Illinois,Office Supplies,Art,4,35.2,0.3,98.56,-17.94,2024,2024-08,6,-0.182
ORD-002918,2024-08-07,2024-08-12,First Class,CUST-0361,Parker Cain,Home Office,West,California,Furniture,Chairs,7,263.82,0.0,1846.76,183.93,2024,2024-08,5,0.0996
ORD-006559,2024-08-07,2024-08-12,Same Day,CUST-0478,Judith Carter,Corporate,South,North Carolina,Furniture,Furnishings,1,380.84,0.2,304.67,-2.24,2024,2024-08,5,-0.0074
ORD-005242,2024-08-08,2024-08-14,First Class,CUST-0282,Tammie Bright,Corporate,South,Tennessee,Technology,Machines,1,239.48,0.1,215.53,48.16,2024,2024-08,6,0.2234
ORD-004080,2024-08-08,2024-08-14,First Class,CUST-0304,Sara Fuller,Corporate,South,North Carolina,Office Supplies,Labels,4,39.58,0.2,126.65,-11.58,2024,2024-08,6,-0.0914
ORD-007302,2024-08-08,2024-08-11,First Class,CUST-0475,Robin Thompson,Consumer,West,Washington,Office Supplies,Art,4,38.48,0.15,130.82,27.58,2024,2024-08,3,0.2108
ORD-005030,2024-08-08,2024-08-11,Standard Class,CUST-0122,Kenneth Scott,Home Office,West,Oregon,Office Supplies,Art,1,40.02,0.2,32.02,-5.53,2024,2024-08,3,-0.1727
ORD-007336,2024-08-08,2024-08-12,Standard Class,CUST-0020,Carla Gray,Home Office,South,North Carolina,Furniture,Chairs,1,281.36,0.3,196.95,-15.95,2024,2024-08,4,-0.081
ORD-000327,2024-08-08,2024-08-13,Second Class,CUST-0052,Danny Morgan,Home Office,East,New Jersey,Office Supplies,Art,8,32.18,0.0,257.41,4.43,2024,2024-08,5,0.0172
ORD-005157,2024-08-08,2024-08-14,Standard Class,CUST-0104,Christine Wright,Corporate,West,California,Office Supplies,Art,7,29.05,0.15,172.84,42.75,2024,2024-08,6,0.2473
ORD-002506,2024-08-08,2024-08-11,Second Class,CUST-0403,Mary Thompson,Corporate,West,Nevada,Technology,Machines,2,591.8,0.0,1183.6,281.73,2024,2024-08,3,0.238
ORD-003289,2024-08-08,2024-08-09,Second Class,CUST-0030,Anthony Rodriguez,Home Office,South,Tennessee,Technology,Phones,8,326.98,0.0,2615.85,76.01,2024,2024-08,1,0.0291
ORD-000051,2024-08-08,2024-08-12,First Class,CUST-0107,Sharon Cherry,Consumer,Central,Michigan,Technology,Accessories,1,230.16,0.1,207.14,20.62,2024,2024-08,4,0.0995
ORD-005471,2024-08-08,2024-08-13,Standard Class,CUST-0464,Taylor Carlson,Corporate,South,North Carolina,Furniture,Chairs,6,166.23,0.2,797.9,-100.32,2024,2024-08,5,-0.1257
ORD-006500,2024-08-08,2024-08-13,Standard Class,CUST-0219,Justin Torres,Consumer,Central,Ohio,Office Supplies,Binders,6,51.2,0.15,261.12,0.6,2024,2024-08,5,0.0023
ORD-003669,2024-08-08,2024-08-09,Second Class,CUST-0057,Timothy Duncan,Home Office,South,Tennessee,Technology,Copiers,6,395.61,0.0,2373.66,-138.95,2024,2024-08,1,-0.0585
ORD-003602,2024-08-08,2024-08-11,First Class,CUST-0462,Eric Williams,Home Office,Central,Michigan,Technology,Copiers,8,497.59,0.0,3980.75,194.01,2024,2024-08,3,0.0487
ORD-002995,2024-08-08,2024-08-10,Same Day,CUST-0220,Bailey Duran Dds,Consumer,Central,Ohio,Furniture,Tables,7,282.62,0.15,1681.59,172.74,2024,2024-08,2,0.1027
ORD-004122,2024-08-08,2024-08-09,First Class,CUST-0083,Michael Evans,Corporate,Central,Ohio,Technology,Accessories,3,379.14,0.15,966.79,300.31,2024,2024-08,1,0.3106
ORD-006871,2024-08-08,2024-08-11,Second Class,CUST-0387,Adam Burgess,Consumer,East,Massachusetts,Furniture,Chairs,7,244.58,0.0,1712.05,53.17,2024,2024-08,3,0.0311
ORD-006471,2024-08-08,2024-08-10,First Class,CUST-0154,Devon Flores,Consumer,East,Massachusetts,Office Supplies,Labels,8,35.98,0.3,201.5,9.48,2024,2024-08,2,0.047
ORD-002329,2024-08-08,2024-08-10,Second Class,CUST-0266,Joshua Reed,Consumer,East,New Jersey,Office Supplies,Labels,6,31.69,0.3,133.1,-15.03,2024,2024-08,2,-0.1129
ORD-002039,2024-08-08,2024-08-14,Same Day,CUST-0411,Angela Lin,Consumer,Central,Texas,Furniture,Furnishings,7,222.77,0.0,1559.36,-141.74,2024,2024-08,6,-0.0909
ORD-004623,2024-08-08,2024-08-15,Standard Class,CUST-0107,Sharon Cherry,Consumer,Central,Michigan,Office Supplies,Art,1,31.85,0.0,31.85,1.86,2024,2024-08,7,0.0584
ORD-006817,2024-08-08,2024-08-11,First Class,CUST-0263,Timothy Romero,Home Office,Central,Illinois,Office Supplies,Art,8,47.21,0.0,377.72,55.54,2024,2024-08,3,0.147
ORD-001681,2024-08-09,2024-08-11,Standard Class,CUST-0482,Howard Norman,Corporate,West,California,Office Supplies,Paper,4,22.89,0.3,64.09,-12.98,2024,2024-08,2,-0.2025
ORD-005732,2024-08-09,2024-08-12,Second Class,CUST-0225,Matthew Moore,Home Office,South,Georgia,Office Supplies,Labels,3,28.94,0.2,69.45,-12.58,2024,2024-08,3,-0.1811
ORD-002256,2024-08-09,2024-08-15,Same Day,CUST-0470,Jeanette Harrison,Corporate,South,Florida,Technology,Phones,3,257.56,0.0,772.68,213.98,2024,2024-08,6,0.2769
ORD-003510,2024-08-09,2024-08-12,Standard Class,CUST-0402,Craig Morrison,Home Office,East,New York,Furniture,Furnishings,8,346.78,0.15,2358.13,369.34,2024,2024-08,3,0.1566
ORD-003829,2024-08-09,2024-08-10,Second Class,CUST-0091,Matthew Mcmillan,Home Office,West,California,Furniture,Tables,5,364.0,0.1,1637.98,-174.11,2024,2024-08,1,-0.1063
ORD-004316,2024-08-09,2024-08-11,Standard Class,CUST-0232,Susan Serrano,Home Office,Central,Ohio,Furniture,Bookcases,7,150.42,0.3,737.03,-25.52,2024,2024-08,2,-0.0346
ORD-003087,2024-08-09,2024-08-15,First Class,CUST-0411,Angela Lin,Consumer,Central,Texas,Furniture,Bookcases,3,221.39,0.0,664.16,-5.62,2024,2024-08,6,-0.0085
ORD-007057,2024-08-10,2024-08-17,Second Class,CUST-0030,Anthony Rodriguez,Home Office,South,Tennessee,Furniture,Furnishings,4,232.3,0.0,929.21,84.75,2024,2024-08,7,0.0912
ORD-003137,2024-08-10,2024-08-15,Standard Class,CUST-0071,Jordan Henderson,Consumer,East,Pennsylvania,Furniture,Furnishings,7,243.1,0.1,1531.54,30.89,2024,2024-08,5,0.0202
ORD-005054,2024-08-10,2024-08-15,Second Class,CUST-0125,Helen Jones,Consumer,South,Tennessee,Furniture,Tables,7,292.22,0.3,1431.87,-18.46,2024,2024-08,5,-0.0129
ORD-008746,2024-08-10,2024-08-14,First Class,CUST-0382,Paul Wilson,Home Office,West,California,Office Supplies,Storage,1,15.86,0.15,13.48,0.26,2024,2024-08,4,0.0193
ORD-007887,2024-08-10,2024-08-13,Same Day,CUST-0336,Andrea Hubbard,Corporate,Central,Michigan,Furniture,Bookcases,4,189.71,0.3,531.2,37.35,2024,2024-08,3,0.0703
ORD-004936,2024-08-10,2024-08-17,Standard Class,CUST-0415,Erica Alvarez,Consumer,Central,Illinois,Office Supplies,Art,8,35.62,0.1,256.43,0.68,2024,2024-08,7,0.0027
ORD-006965,2024-08-10,2024-08-14,Same Day,CUST-0460,Ruben Dunn,Consumer,East,Pennsylvania,Office Supplies,Labels,1,48.88,0.0,48.88,7.06,2024,2024-08,4,0.1444
ORD-008671,2024-08-10,2024-08-13,Standard Class,CUST-0487,Monica Miller,Home Office,South,North Carolina,Office Supplies,Binders,8,29.11,0.2,186.33,37.88,2024,2024-08,3,0.2033
ORD-001480,2024-08-10,2024-08-16,Same Day,CUST-0311,Dr. Paul Morgan,Consumer,Central,Ohio,Technology,Phones,7,536.27,0.2,3003.14,-398.68,2024,2024-08,6,-0.1328
ORD-008244,2024-08-10,2024-08-12,Standard Class,CUST-0158,Jason Stein,Corporate,South,Georgia,Technology,Copiers,6,342.88,0.2,1645.82,-19.31,2024,2024-08,2,-0.0117
ORD-000082,2024-08-10,2024-08-16,First Class,CUST-0259,Denise Davenport,Corporate,South,Tennessee,Office Supplies,Binders,7,47.17,0.1,297.14,15.31,2024,2024-08,6,0.0515
ORD-007640,2024-08-10,2024-08-11,Same Day,CUST-0332,Colton Martinez,Corporate,South,Florida,Technology,Phones,1,421.04,0.3,294.73,8.51,2024,2024-08,1,0.0289
ORD-000476,2024-08-10,2024-08-15,Standard Class,CUST-0407,Lori Hernandez,Home Office,Central,Michigan,Furniture,Tables,3,231.91,0.0,695.72,133.75,2024,2024-08,5,0.1922
ORD-002527,2024-08-10,2024-08-13,Second Class,CUST-0390,Scott Williams,Corporate,South,North Carolina,Office Supplies,Labels,7,38.59,0.0,270.11,31.72,2024,2024-08,3,0.1174
ORD-000728,2024-08-10,2024-08-16,First Class,CUST-0442,Joann Ferguson,Consumer,West,Nevada,Technology,Copiers,6,467.86,0.1,2526.45,-154.85,2024,2024-08,6,-0.0613
ORD-008905,2024-08-10,2024-08-11,Same Day,CUST-0234,Laura Roberts,Consumer,West,Washington,Furniture,Tables,4,250.8,0.15,852.73,164.18,2024,2024-08,1,0.1925
ORD-005502,2024-08-10,2024-08-11,Standard Class,CUST-0283,Jessica Garcia,Corporate,East,New York,Technology,Phones,3,533.29,0.2,1279.9,115.99,2024,2024-08,1,0.0906
ORD-000250,2024-08-10,2024-08-16,Standard Class,CUST-0419,Jeffrey Mills,Corporate,West,California,Office Supplies,Binders,2,25.81,0.0,51.61,-0.82,2024,2024-08,6,-0.0159
